Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,75.760002,75.849998,74.980003,75.08000200000001,66.970505,7588400
2016-01-04,74.709999,74.709999,73.57,74.349998,66.31935899999999,14761900
2016-01-05,74.33000200000001,75.779999,74.239998,75.57,67.407578,11206900
2016-01-06,74.949997,75.440002,74.83000200000001,75.32,67.184593,11334600
2016-01-07,74.230003,74.639999,73.620003,73.639999,65.68605,11830900
2016-01-08,74.220001,74.32,72.639999,72.769997,64.910011,10708700
2016-01-11,73.059998,73.449997,72.779999,73.059998,65.168686,9507700
2016-01-12,73.519997,73.629997,72.160004,72.550003,64.713768,10253000
2016-01-13,72.889999,73.309998,71.309998,71.449997,63.732578000000004,11502400
2016-01-14,71.410004,72.0,70.809998,71.349998,63.64338299999999,10981100
2016-01-15,70.489998,70.809998,69.870003,70.540001,62.920879000000006,14280200
2016-01-19,70.660004,71.470001,70.529999,70.75,63.108189,15626800
2016-01-20,70.0,70.230003,67.33000200000001,68.870003,61.431259,21693100
2016-01-21,69.099998,70.32,68.690002,69.33000200000001,61.841572,13935300
2016-01-22,70.150002,71.550003,69.93,71.25,63.55418,12986400
2016-01-25,71.07,71.730003,70.5,70.550003,62.929806000000006,10029600
2016-01-26,70.93,72.089996,70.910004,72.059998,64.27669499999999,9251600
2016-01-27,71.940002,71.940002,70.41999799999999,70.940002,63.277668000000006,11347200
2016-01-28,71.279999,71.540001,70.190002,70.470001,62.858452,13330300
2016-01-29,70.730003,72.010002,70.410004,72.0,64.223175,16413000
2016-02-01,71.699997,72.599998,71.32,72.010002,64.232086,17044700
2016-02-02,71.620003,71.91999799999999,70.91999799999999,71.25,63.55418,10321700
2016-02-03,71.720001,71.879997,70.599998,71.599998,63.86639399999999,9725600
2016-02-04,71.220001,72.08000200000001,70.959999,71.68,63.937743999999995,6837700
2016-02-05,71.309998,71.459999,70.029999,70.07,62.501652,11681100
2016-02-08,69.300003,69.760002,67.050003,68.010002,60.664154,14662000
2016-02-09,67.150002,67.599998,66.339996,66.910004,59.682956999999995,13255500
2016-02-10,67.16999799999999,68.209999,67.099998,67.260002,59.995155000000004,9704500
2016-02-11,66.269997,66.709999,65.879997,66.269997,59.112083,12573300
2016-02-12,66.879997,67.279999,66.540001,67.129997,59.879204,9710500
2016-02-16,67.57,68.470001,67.43,68.41999799999999,61.029861,7284800
2016-02-17,68.75,69.75,68.57,69.040001,61.582896999999996,8160800
2016-02-18,69.059998,69.889999,68.849998,69.699997,62.171604,7608200
2016-02-19,69.440002,70.199997,69.139999,69.849998,62.30540500000001,7120900
2016-02-22,70.309998,71.08000200000001,70.300003,70.660004,63.027919999999995,9057300
2016-02-23,70.33000200000001,71.190002,70.33000200000001,70.489998,62.876274,4253300
2016-02-24,70.209999,70.699997,69.739998,70.519997,62.903027,5452000
2016-02-25,70.889999,71.839996,70.720001,71.800003,64.044792,6692900
2016-02-26,71.5,72.139999,71.5,71.58000200000001,63.848549,6575400
2016-02-29,71.470001,72.360001,71.309998,71.459999,63.741516000000004,8193700
2016-03-01,71.760002,73.400002,71.75,73.32,65.400604,15292900
2016-03-02,72.769997,73.879997,72.760002,73.879997,65.900116,6681000
2016-03-03,73.910004,74.300003,73.57,74.25,66.23015600000001,6391700
2016-03-04,74.019997,74.58000200000001,73.900002,74.449997,66.40855400000001,5268100
